uid,kind,band,reason,model,date,batch
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:213#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:253#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:258#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:258#2,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:306#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:311#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:360#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:381#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:402#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:451#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:536#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:545#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:562#1,row,D,"SAI footer validation, primary key maps and balanced tree packing",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:651#1,row,B,"leaf node count against the max array length, bounding the tree write",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:660#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:714#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:724#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:750#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:753#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/BlockBalancedTreeWriter.java:759#2,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bbtree/NumericIndexWriter.java:121#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:54#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:54#2,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:79#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:83#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:93#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:100#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:126#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:136#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:154#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:158#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:165#2,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:208#1,row,D,"balanced tree prefix writing, value ordering and block-packed search",claude-opus-5,2026-09-24,batch-22.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:214#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedReader.java:221#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/AbstractBlockPackedWriter.java:78#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/BlockPackedReader.java:86#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/BlockPackedWriter.java:64#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/bitpack/MonotonicBlockPackedWriter.java:60#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:151#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:151#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:160#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:201#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:201#3,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:222#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:242#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:278#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyLookup.java:343#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyStoreWriter.java:131#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyStoreWriter.java:174#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyStoreWriter.java:176#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/keystore/KeyStoreWriter.java:178#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/MergePostingList.java:113#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingListRangeIterator.java:92#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingListRangeIterator.java:153#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:188#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:213#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:230#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:230#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:239#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:243#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:254#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:294#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:323#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsReader.java:354#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsWriter.java:214#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsWriter.java:232#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsWriter.java:283#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsWriter.java:290#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/postings/PostingsWriter.java:310#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/NumericIndexSegmentSearcher.java:61#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/NumericIndexSegmentSearcher.java:64#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/Segment.java:86#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:140#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:144#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:148#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:148#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:171#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:187#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:223#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:247#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:307#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:311#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:318#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:377#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:377#2,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/segment/VectorIndexSegmentSearcher.java:377#3,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/BruteForceRowIdIterator.java:98#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/DiskBinarySearch.java:48#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/OnDiskOrdinalsMap.java:153#1,row,D,"block-packed search, key store cursors, postings iteration and segment bounds",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/OnHeapGraph.java:219#1,row,D,vector component bounds and product quantization minimum,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/OnHeapGraph.java:376#1,row,D,vector component bounds and product quantization minimum,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/RandomAccessReaderAdapter.java:69#1,row,C,reader buffer remaining against the requested read length,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/RandomAccessReaderAdapter.java:117#1,row,C,reader buffer remaining against the requested read length,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/SegmentRowIdOrdinalPairs.java:69#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/SegmentRowIdOrdinalPairs.java:69#2,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/SegmentRowIdOrdinalPairs.java:81#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/SegmentRowIdOrdinalPairs.java:81#2,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/disk/v1/vector/VectorPostings.java:83#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:62#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:65#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:128#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:175#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:181#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeConcatIterator.java:181#2,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:86#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:93#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:139#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:182#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:266#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:295#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIntersectionIterator.java:295#2,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIterator.java:111#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeIterator.java:114#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeUnionIterator.java:74#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/iterators/KeyRangeUnionIterator.java:155#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/InMemoryKeyRangeIterator.java:90#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/TrieMemoryIndex.java:157#1,row,D,"ordinal lookups, range iterator ordering and priority queue sizing",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/TrieMemoryIndex.java:228#1,row,C,term length cap selecting the recursive insertion path,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/TrieMemoryIndex.java:306#1,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/TrieMemoryIndex.java:306#2,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:133#1,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:135#1,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:139#1,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:139#2,row,D,trie collector ordering and vector remaining tests,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:190#1,row,C,vector result set size against a brute-force row bound,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/memory/VectorMemoryIndex.java:229#1,row,C,vector result set size against a brute-force row bound,claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/metrics/TableQueryMetrics.java:160#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/metrics/TableQueryMetrics.java:165#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/Expression.java:255#2,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/QueryController.java:294#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/QueryController.java:310#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/QueryController.java:446#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/StorageAttachedIndexSearcher.java:237#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/plan/StorageAttachedIndexSearcher.java:364#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/postings/IntArrayPostingList.java:41#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/postings/IntArrayPostingList.java:63#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/postings/PeekablePostingList.java:71#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/postings/PeekablePostingList.java:113#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/utils/IndexTermType.java:657#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/utils/IndexTermType.java:884#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/utils/PrimaryKey.java:134#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sai/view/View.java:57#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sasi/SSTableIndex.java:120#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sasi/analyzer/StandardAnalyzer.java:110#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sasi/analyzer/StandardAnalyzer.java:110#2,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
src/java/org/apache/cassandra/index/sasi/analyzer/StandardTokenizerOptions.java:184#1,row,D,"query metrics, posting list advance and patricia trie bit indexes",claude-opus-5,2026-09-24,batch-23.txt
